DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,BRAND,PACK_SIZE
43557,28,28059,24878,109,Pringles Barbeque   134g,2,7.4,Pringles,1
43630,28,28059,24879,41,Doritos Salsa Mild  300g,2,5.2,Doritos,3
43494,28,28067,24923,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,Smiths,1
43504,28,28067,24924,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,Kettle,1
43632,28,28067,24925,67,RRD Chilli&         Coconut 150g,2,5.4,RRD,1
43382,28,28093,25072,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,Smiths,3
43457,28,28093,25073,101,Doritos Salsa       Medium 300g,2,5.2,Doritos,3
43500,28,28093,25074,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43500,28,28093,25074,62,Pringles Mystery    Flavour 134g,2,7.4,Pringles,1
43534,28,28093,25075,96,WW Original Stacked Chips 160g,2,3.8,WW,1
43618,28,28093,25076,101,Doritos Salsa       Medium 300g,2,5.2,Doritos,3
43547,28,28115,25211,44,Thins Chips Light&  Tangy 175g,2,6.6,Thins,1
43622,28,28115,25212,97,RRD Salt & Vinegar  165g,2,6,RRD,1
43636,28,28115,25213,92,WW Crinkle Cut      Chicken 175g,2,3.4,WW,1
43322,28,28131,25297,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,Smiths,1
43422,28,28131,25298,113,Twisties Chicken270g,2,9.2,Twisties,2
43544,28,28131,25299,23,Cheezels Cheese 330g,2,11.4,Cheezels,3
43369,28,28134,25315,111,Smiths Chip Thinly  Cut Original 175g,2,6,Smiths,1
43454,28,28134,25316,91,CCs Tasty Cheese    175g,2,4.2,CCs,1
43474,28,28134,25317,56,Cheezels Cheese Box 125g,2,4.2,Cheezels,1
43491,28,28134,25318,63,Kettle 135g Swt Pot Sea Salt,2,8.4,Kettle,1
43504,28,28134,25319,45,Smiths Thinly Cut   Roast Chicken 175g,2,6,Smiths,1
43556,28,28134,25320,54,CCs Original 175g,2,4.2,CCs,1
43564,28,28134,25321,85,RRD Honey Soy       Chicken 165g,2,6,RRD,1
43626,28,28134,25322,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43636,28,28134,25323,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,Kettle,1
43440,28,28141,25360,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,Kettle,1
43580,28,28141,25361,20,Doritos Cheese      Supreme 330g,2,11.4,Doritos,3
43291,28,28149,25414,66,CCs Nacho Cheese    175g,2,4.2,CCs,1
43464,28,28149,25415,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,Kettle,1
43506,28,28149,25416,63,Kettle 135g Swt Pot Sea Salt,2,8.4,Kettle,1
43508,28,28149,25417,113,Twisties Chicken270g,2,9.2,Twisties,2
43524,28,28149,25418,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,GrnWves,1
43290,28,28157,25459,11,RRD Pc Sea Salt     165g,2,6,RRD,1
43315,28,28157,25460,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,Smiths,3
43364,28,28157,25461,114,Kettle Sensations   Siracha Lime 150g,2,9.2,Kettle,1
43415,28,28157,25462,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,Cobs,1
43305,28,28158,25463,85,RRD Honey Soy       Chicken 165g,2,6,RRD,1
43395,28,28158,25464,41,Doritos Salsa Mild  300g,2,5.2,Doritos,3
43397,28,28158,25465,48,Red Rock Deli Sp    Salt & Truffle 150G,2,5.4,Red,1
43407,28,28158,25466,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,Smiths,1
43520,28,28158,25467,111,Smiths Chip Thinly  Cut Original 175g,2,6,Smiths,1
43541,28,28158,25468,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,Kettle,1
43582,28,28158,25469,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,Cobs,1
43289,28,28160,25475,72,WW Crinkle Cut      Original 175g,2,3.4,WW,1
43293,28,28160,25476,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,Kettle,1
43398,28,28160,25477,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,Kettle,1
43418,28,28160,25478,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,Doritos,1
43441,28,28160,25479,72,WW Crinkle Cut      Original 175g,2,3.4,WW,1
43446,28,28160,25480,101,Doritos Salsa       Medium 300g,2,5.2,Doritos,3
43448,28,28160,25481,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,Doritos,1
43502,28,28160,25482,90,Tostitos Smoked     Chipotle 175g,2,8.8,Tostitos,1
43510,28,28160,25483,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,RRD,1
43344,28,28161,25484,50,Tostitos Lightly    Salted 175g,2,8.8,Tostitos,1
43347,28,28161,25485,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,Kettle,1
43381,28,28161,25486,48,Red Rock Deli Sp    Salt & Truffle 150G,2,5.4,Red,1
43403,28,28161,25487,71,Twisties Cheese     Burger 250g,2,8.6,Twisties,2
43409,28,28161,25488,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,Tyrrells,1
43490,28,28161,25489,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,RRD,1
43541,28,28161,25490,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2,Old,3
43615,28,28161,25491,22,Thins Chips         Originl saltd 175g,2,6.6,Thins,1
43623,28,28161,25492,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,Kettle,1
43288,28,28162,25493,45,Smiths Thinly Cut   Roast Chicken 175g,2,6,Smiths,1
43413,28,28162,25494,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,Infuzions,1
43425,28,28162,25495,94,Burger Rings 220g,2,4.6,Burger,2
43434,28,28162,25496,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6,Natural,1
43465,28,28162,25499,15,Twisties Cheese     270g,2,9.2,Twisties,2
43498,28,28162,25500,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4,Sunbites,9
43535,28,28162,25501,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,Kettle,1
43596,28,28162,25502,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,RRD,1
43283,28,28163,25503,81,Pringles Original   Crisps 134g,2,7.4,Pringles,1
43321,28,28163,25504,96,WW Original Stacked Chips 160g,2,3.8,WW,1
43400,28,28163,25505,114,Kettle Sensations   Siracha Lime 150g,2,9.2,Kettle,1
43483,28,28163,25507,76,Woolworths Medium   Salsa 300g,2,3,Woolworths,3
43487,28,28163,25508,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,Smiths,1
43557,28,28163,25509,78,Thins Chips Salt &  Vinegar 175g,2,6.6,Thins,1
43569,28,28163,25510,90,Tostitos Smoked     Chipotle 175g,2,8.8,Tostitos,1
43579,28,28163,25511,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,Smiths,1
43317,28,28166,25523,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,Doritos,1
43402,28,28166,25524,109,Pringles Barbeque   134g,2,7.4,Pringles,1
43419,28,28166,25525,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,Smiths,3
43434,28,28166,25526,41,Doritos Salsa Mild  300g,2,5.2,Doritos,3
43511,28,28166,25527,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43560,28,28166,25528,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4,Sunbites,9
43391,28,28169,25541,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,Cobs,1
43391,28,28169,25541,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,Thins,1
43419,28,28169,25542,11,RRD Pc Sea Salt     165g,2,6,RRD,1
43441,28,28169,25543,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,Thins,1
43545,28,28169,25544,68,Pringles Chicken    Salt Crips 134g,2,7.4,Pringles,1
43410,28,28190,25667,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,Doritos,1
43521,28,28190,25668,23,Cheezels Cheese 330g,2,11.4,Cheezels,3
43588,28,28190,25669,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43402,28,28193,25677,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,Smiths,1
43636,28,28193,25678,43,Smith Crinkle Cut   Bolognese 150g,2,5.2,Smith,1
43509,28,28201,25725,25,Pringles SourCream  Onion 134g,2,7.4,Pringles,1
43592,28,28201,25726,67,RRD Chilli&         Coconut 150g,2,5.4,RRD,1
43616,28,28201,25727,22,Thins Chips         Originl saltd 175g,2,6.6,Thins,1
43304,28,28207,25750,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,Tyrrells,1
43455,28,28207,25751,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2,Smith,1
43510,28,28207,25752,94,Burger Rings 220g,2,4.6,Burger,2
43520,28,28207,25753,50,Tostitos Lightly    Salted 175g,2,8.8,Tostitos,1
43556,28,28207,25754,63,Kettle 135g Swt Pot Sea Salt,2,8.4,Kettle,1
43348,28,28220,25826,19,Smiths Crinkle Cut  Snag&Sauce 150g,2,5.2,Smiths,1
43364,28,28220,25827,110,WW Original Corn    Chips 200g,2,3.8,WW,2
43365,28,28220,25828,76,Woolworths Medium   Salsa 300g,2,3,Woolworths,3
43439,28,28220,25829,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43467,28,28220,25830,46,Kettle Original 175g,2,10.8,Kettle,1
43509,28,28220,25831,20,Doritos Cheese      Supreme 330g,2,11.4,Doritos,3
43592,28,28220,25832,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,Red,1
43630,28,28220,25834,63,Kettle 135g Swt Pot Sea Salt,2,8.4,Kettle,1
43499,29,29003,25926,78,Thins Chips Salt &  Vinegar 175g,2,6.6,Thins,1
43404,29,29009,25936,78,Thins Chips Salt &  Vinegar 175g,2,6.6,Thins,1
43305,29,29014,25945,24,Grain Waves         Sweet Chilli 210g,1,3.6,Grain,2
43308,29,29022,25954,4,Dorito Corn Chp     Supreme 380g,2,13,Dorito,3
43644,29,29031,25973,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43399,29,29036,25982,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,Kettle,1
43465,29,29036,25983,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,Cobs,1
43448,29,29039,25986,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,Kettle,1
43544,29,29039,25987,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,Cobs,1
43434,29,29043,25990,99,Pringles Sthrn FriedChicken 134g,2,7.4,Pringles,1
43422,29,29068,26030,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,Old,3
43563,29,29068,26031,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,Kettle,1
43358,29,29072,26036,15,Twisties Cheese     270g,2,9.2,Twisties,2
43355,29,29076,26043,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,Doritos,1
43561,29,29076,26044,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,Kettle,1
43500,29,29077,26045,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,Thins,1
43537,29,29077,26046,78,Thins Chips Salt &  Vinegar 175g,2,6.6,Thins,1
43454,29,29086,26061,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,Thins,1
43391,29,29089,26064,47,Doritos Corn Chips  Original 170g,2,8.8,Doritos,1
43354,29,29098,26079,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,Kettle,1
43510,29,29098,26080,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,Kettle,1
43616,29,29098,26081,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,Cobs,1
43417,29,29101,26083,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,Tyrrells,1
43630,29,29101,26084,24,Grain Waves         Sweet Chilli 210g,2,7.2,Grain,2
43615,29,29113,26102,34,Pringles Slt Vingar 134g,2,7.4,Pringles,1
43419,29,29114,26103,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,Tyrrells,1
43579,29,29115,26104,78,Thins Chips Salt &  Vinegar 175g,2,6.6,Thins,1
43366,29,29125,26117,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,Kettle,1
43561,29,29125,26118,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,Smiths,3
43486,29,29129,26128,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,Kettle,1
43573,29,29132,26131,44,Thins Chips Light&  Tangy 175g,2,6.6,Thins,1
43343,29,29134,26135,74,Tostitos Splash Of  Lime 175g,2,8.8,Tostitos,1
43402,29,29137,26142,44,Thins Chips Light&  Tangy 175g,2,6.6,Thins,1
43629,29,29137,26143,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43608,29,29139,26146,63,Kettle 135g Swt Pot Sea Salt,2,8.4,Kettle,1
43544,29,29140,26147,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,Pringles,1
43518,29,29141,26148,109,Pringles Barbeque   134g,2,7.4,Pringles,1
43641,29,29144,26150,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,Tyrrells,1
43323,29,29146,26151,68,Pringles Chicken    Salt Crips 134g,2,7.4,Pringles,1
43582,29,29146,26152,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,Cobs,1
43547,29,29157,26166,114,Kettle Sensations   Siracha Lime 150g,2,9.2,Kettle,1
43533,29,29158,26167,74,Tostitos Splash Of  Lime 175g,2,8.8,Tostitos,1
43343,29,29160,26169,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,Kettle,1
43516,29,29160,26170,78,Thins Chips Salt &  Vinegar 175g,2,6.6,Thins,1
43282,29,29169,26180,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,Thins,1
43457,29,29174,26185,88,Kettle Honey Soy    Chicken 175g,2,10.8,Kettle,1
43362,29,29215,26242,15,Twisties Cheese     270g,2,9.2,Twisties,2
43379,29,29215,26243,36,Kettle Chilli 175g,2,10.8,Kettle,1
43645,29,29223,26254,40,Thins Chips Seasonedchicken 175g,2,6.6,Thins,1
43348,29,29226,26257,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,Tyrrells,1
43368,29,29226,26258,52,Grain Waves Sour    Cream&Chives 210G,1,3.6,Grain,2
43310,29,29229,26261,28,Thins Potato Chips  Hot & Spicy 175g,1,3.3,Thins,1
43533,29,29229,26262,17,Kettle Sensations   BBQ&Maple 150g,1,4.6,Kettle,1
43594,29,29229,26263,40,Thins Chips Seasonedchicken 175g,2,6.6,Thins,1
43500,29,29230,26264,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,Kettle,1
43552,29,29230,26265,63,Kettle 135g Swt Pot Sea Salt,2,8.4,Kettle,1
43541,29,29237,26273,15,Twisties Cheese     270g,2,9.2,Twisties,2
43575,29,29237,26274,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,Doritos,1
43577,29,29237,26275,114,Kettle Sensations   Siracha Lime 150g,2,9.2,Kettle,1
43487,29,29240,26278,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43300,29,29241,26279,109,Pringles Barbeque   134g,2,7.4,Pringles,1
43401,29,29241,26280,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43440,29,29246,26286,40,Thins Chips Seasonedchicken 175g,1,3.3,Thins,1
43445,29,29246,26287,113,Twisties Chicken270g,2,9.2,Twisties,2
43536,29,29246,26288,68,Pringles Chicken    Salt Crips 134g,2,7.4,Pringles,1
43598,29,29246,26289,28,Thins Potato Chips  Hot & Spicy 175g,1,3.3,Thins,1
43578,29,29250,26297,15,Twisties Cheese     270g,2,9.2,Twisties,2
43337,29,29260,26307,50,Tostitos Lightly    Salted 175g,1,4.4,Tostitos,1
43351,29,29264,26313,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,Doritos,1
43555,29,29266,26314,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,Old,3
43310,29,29277,26333,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,Kettle,1
43351,29,29277,26335,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,Kettle,1
43436,29,29286,26347,109,Pringles Barbeque   134g,2,7.4,Pringles,1
43496,29,29310,26381,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,Cobs,1
43492,29,29313,26384,40,Thins Chips Seasonedchicken 175g,2,6.6,Thins,1
43457,29,29316,26387,46,Kettle Original 175g,2,10.8,Kettle,1
43468,29,29329,26405,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,Kettle,1
43450,29,29334,26410,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,Tyrrells,1
43629,29,29334,26411,40,Thins Chips Seasonedchicken 175g,2,6.6,Thins,1
43437,29,29340,26422,44,Thins Chips Light&  Tangy 175g,2,6.6,Thins,1
43625,29,29340,26423,23,Cheezels Cheese 330g,2,11.4,Cheezels,3
43333,29,29342,26426,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,Infuzions,1
43638,29,29342,26427,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,Doritos,1
43312,29,29350,26438,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43555,29,29352,26441,46,Kettle Original 175g,2,10.8,Kettle,1
43577,29,29352,26442,25,Pringles SourCream  Onion 134g,2,7.4,Pringles,1
43468,29,29355,26444,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,Thins,1
43482,29,29360,26449,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,Kettle,1
43432,29,29363,26453,99,Pringles Sthrn FriedChicken 134g,2,7.4,Pringles,1
43485,29,29367,26459,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,Thins,1
43612,29,29368,26460,44,Thins Chips Light&  Tangy 175g,2,6.6,Thins,1
43541,29,29369,26461,62,Pringles Mystery    Flavour 134g,2,7.4,Pringles,1
43283,30,30023,26628,74,Tostitos Splash Of  Lime 175g,2,8.8,Tostitos,1
43336,30,30023,26629,20,Doritos Cheese      Supreme 330g,2,11.4,Doritos,3
43415,30,30023,26630,62,Pringles Mystery    Flavour 134g,2,7.4,Pringles,1
43489,30,30023,26631,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,Doritos,1
43612,30,30023,26632,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6,Natural,1
43340,30,30035,26702,106,Natural ChipCo      Hony Soy Chckn175g,2,6,Natural,1
43344,30,30035,26703,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,Kettle,1
43419,30,30035,26704,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,Doritos,1
43422,30,30035,26705,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,Smiths,1
43535,30,30035,26706,113,Twisties Chicken270g,2,9.2,Twisties,2
43595,30,30035,26707,79,Smiths Chip Thinly  CutSalt/Vinegr175g,2,6,Smiths,1
43324,30,30074,26924,79,Smiths Chip Thinly  CutSalt/Vinegr175g,2,6,Smiths,1
43348,30,30074,26925,22,Thins Chips         Originl saltd 175g,2,6.6,Thins,1
43423,30,30074,26926,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,Infzns,1
43447,30,30074,26927,88,Kettle Honey Soy    Chicken 175g,2,10.8,Kettle,1
43287,30,30075,26928,111,Smiths Chip Thinly  Cut Original 175g,2,6,Smiths,1
43342,30,30075,26930,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,Smiths,1
43394,30,30075,26931,24,Grain Waves         Sweet Chilli 210g,2,7.2,Grain,2
43417,30,30075,26932,20,Doritos Cheese      Supreme 330g,2,11.4,Doritos,3
43424,30,30075,26933,4,Dorito Corn Chp     Supreme 380g,2,13,Dorito,3
43512,30,30075,26934,46,Kettle Original 175g,2,10.8,Kettle,1
43340,30,30172,27576,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,Kettle,1
43414,30,30172,27577,66,CCs Nacho Cheese    175g,2,4.2,CCs,1
43429,30,30172,27578,29,French Fries Potato Chips 175g,2,6,French,1
43458,30,30172,27579,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43581,30,30172,27580,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6,Natural,1
43606,30,30172,27581,90,Tostitos Smoked     Chipotle 175g,2,8.8,Tostitos,1
43348,30,30179,27621,62,Pringles Mystery    Flavour 134g,2,7.4,Pringles,1
43402,30,30179,27622,10,RRD SR Slow Rst     Pork Belly 150g,2,5.4,RRD,1
43470,30,30179,27623,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,Smiths,3
43498,30,30179,27624,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6,Natural,1
43627,30,30179,27625,40,Thins Chips Seasonedchicken 175g,2,6.6,Thins,1
43407,30,30190,27679,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,Grain,2
43541,30,30190,27680,113,Twisties Chicken270g,2,9.2,Twisties,2
43556,30,30190,27681,72,WW Crinkle Cut      Original 175g,2,3.4,WW,1
43528,30,30204,27766,5,Natural Chip        Compny SeaSalt175g,2,6,Natural,1
43535,30,30204,27767,4,Dorito Corn Chp     Supreme 380g,2,13,Dorito,3
43549,30,30204,27768,29,French Fries Potato Chips 175g,2,6,French,1
43303,30,30229,27927,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,Doritos,1
43369,30,30229,27928,91,CCs Tasty Cheese    175g,2,4.2,CCs,1
43523,30,30229,27930,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8,Smiths,1
43613,30,30229,27932,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,Smiths,3
43373,30,30231,27943,67,RRD Chilli&         Coconut 150g,2,5.4,RRD,1
43422,30,30231,27944,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6,Natural,1
43435,30,30231,27945,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,Smiths,3
43452,30,30231,27946,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,Kettle,1
43522,30,30231,27947,90,Tostitos Smoked     Chipotle 175g,2,8.8,Tostitos,1
43523,30,30231,27948,114,Kettle Sensations   Siracha Lime 150g,2,9.2,Kettle,1
43577,30,30231,27949,6,RRD Lime & Pepper   165g,2,6,RRD,1
43354,30,30232,27950,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,Cobs,1
43423,30,30232,27951,50,Tostitos Lightly    Salted 175g,2,8.8,Tostitos,1
43469,30,30232,27953,38,Infuzions Mango     Chutny Papadums 70g,2,4.8,Infuzions,7
43474,30,30232,27954,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,Old,3
43537,30,30232,27955,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,Doritos,1
43538,30,30232,27956,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,Old,3
43299,32,32047,28271,109,Pringles Barbeque   134g,2,7.4,Pringles,1
43415,32,32047,28272,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,Kettle,1
43549,32,32047,28273,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43358,32,32056,28324,51,Doritos Mexicana    170g,2,8.8,Doritos,1
43364,32,32056,28325,97,RRD Salt & Vinegar  165g,2,6,RRD,1
43370,32,32056,28326,50,Tostitos Lightly    Salted 175g,2,8.8,Tostitos,1
43406,32,32056,28327,91,CCs Tasty Cheese    175g,2,4.2,CCs,1
43448,32,32056,28328,19,Smiths Crinkle Cut  Snag&Sauce 150g,2,5.2,Smiths,1
43501,32,32056,28330,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,Doritos,1
43562,32,32056,28331,47,Doritos Corn Chips  Original 170g,2,8.8,Doritos,1
43635,32,32056,28332,38,Infuzions Mango     Chutny Papadums 70g,2,4.8,Infuzions,7
43422,32,32084,28518,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6,Natural,1
43549,32,32084,28519,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,Tyrrells,1
43557,32,32084,28520,63,Kettle 135g Swt Pot Sea Salt,2,8.4,Kettle,1
43407,32,32101,28628,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,Doritos,1
43408,32,32101,28629,85,RRD Honey Soy       Chicken 165g,2,6,RRD,1
43513,32,32101,28630,96,WW Original Stacked Chips 160g,2,3.8,WW,1
43531,32,32101,28631,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2,Smith,1
43547,32,32101,28632,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43586,32,32101,28633,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,Infzns,1
43290,32,32126,28773,11,RRD Pc Sea Salt     165g,2,6,RRD,1
43434,32,32126,28774,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4,Sunbites,9
43617,32,32126,28775,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,Smiths,3
43305,32,32131,28801,72,WW Crinkle Cut      Original 175g,2,3.4,WW,1
43421,32,32131,28802,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,Old,3
43320,32,32135,28822,56,Cheezels Cheese Box 125g,2,4.2,Cheezels,1
43491,32,32135,28823,20,Doritos Cheese      Supreme 330g,2,11.4,Doritos,3
43560,32,32135,28824,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,Smiths,1
43550,32,32143,28869,11,RRD Pc Sea Salt     165g,2,6,RRD,1
43638,32,32143,28870,46,Kettle Original 175g,2,10.8,Kettle,1
43318,32,32160,28974,103,RRD Steak &         Chimuchurri 150g,2,5.4,RRD,1
43555,32,32160,28976,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,Cobs,1
43345,32,32206,29258,107,Smiths Crinkle Cut  French OnionDip 150g,2,5.2,Smiths,1
43367,32,32206,29259,113,Twisties Chicken270g,2,9.2,Twisties,2
43293,32,32210,29274,36,Kettle Chilli 175g,2,10.8,Kettle,1
43341,32,32210,29275,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,Kettle,1
43344,32,32210,29276,68,Pringles Chicken    Salt Crips 134g,2,7.4,Pringles,1
43385,32,32210,29277,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,Tyrrells,1
43401,32,32210,29278,94,Burger Rings 220g,2,4.6,Burger,2
43414,32,32210,29279,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8,Smiths,1
43415,32,32210,29280,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,Tyrrells,1
43452,32,32210,29281,94,Burger Rings 220g,2,4.6,Burger,2
43525,32,32210,29283,29,French Fries Potato Chips 175g,2,6,French,1
43546,32,32210,29284,94,Burger Rings 220g,2,4.6,Burger,2
43554,32,32210,29285,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,RRD,1
43566,32,32210,29286,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2,Smith,1
43567,32,32210,29287,41,Doritos Salsa Mild  300g,2,5.2,Doritos,3
43631,32,32210,29288,41,Doritos Salsa Mild  300g,2,5.2,Doritos,3
43633,32,32210,29289,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,RRD,1
